"Version1","Version1.4","Version2.1","Version3.1","UniProt","PANTHER"
"Sb01g003520","Sb01g003520","Sobic.001G038300","Sobic.001G038300","C5WV49","PTHR32285"
"Sb01g003700","Sb01g003700","Sobic.001G040100","Sobic.001G040100","C5WVY7","PTHR21091"
"Sb01g003880","Sb01g003880","Sobic.001G042000","Sobic.001G042000","C5WW06","PTHR24322"
"Sb01g004010","Sb01g004010","Sobic.001G043500","null","C5WW20","PTHR23139"
"Sb01g004020","Sb01g004020","Sobic.001G043700","Sobic.001G043700","C5WW23","PTHR23213"
"Sb01g004090","Sb01g004090","Sobic.001G044400","Sobic.001G044400","C5WW30","PTHR11926"
"Sb01g004130","Sb01g004130","Sobic.001G044800","Sobic.001G044800","C5WW34","PTHR31268"
"Sb01g004220","Sb01g004220","Sobic.001G045800","Sobic.001G045800","C5WW44","PTHR31375"
"Sb01g004270","Sb01g004270","Sobic.001G046400","Sobic.001G046400","C5WW49","PTHR31265"
"Sb01g004320","Sb01g004320","Sobic.001G046800","null","C5WW56","PTHR33021"
"Sb01g004400","Sb01g004400","Sobic.001G047900","Sobic.001G047900","C5WW62","PTHR31972"
"Sb01g004470","Sb01g004470","null","Sobic.001G048766","C5WW69","PTHR14154"
"Sb01g004500","Sb01g004500","Sobic.001G049000","Sobic.001G049000","C5WW72","PTHR32212"
"Sb01g004710","Sb01g004710","Sobic.001G051300","Sobic.001G051300","C5WX13","PTHR12565"
"Sb01g004766","Sb01g004766","Sobic.001G052000","Sobic.001G052000","null",""
"Sb01g004990","Sb01g004990","Sobic.001G054600","Sobic.001G054600","C5WX46","PTHR31448"
"Sb01g005350","Sb01g005350","Sobic.001G058800","Sobic.001G058800","C5WX88","PTHR12411"
"Sb01g005370","Sb01g005370","Sobic.001G059100","Sobic.001G059100","null",""
"Sb01g005450","Sb01g005450","Sobic.001G059900","Sobic.001G059900","C5WY17","PTHR11200"
"Sb01g005670","Sb01g005670","Sobic.001G062500","Sobic.001G062500","C5WY40","PTHR11908"
"Sb01g006020","Sb01g006020","Sobic.001G066100","Sobic.001G066100","C5WY77","PTHR31072"
"Sb01g006170","Sb01g006170","Sobic.001G067800","Sobic.001G067800","C5WY90","PTHR11040"
"Sb01g006220","Sb01g006220","Sobic.001G068700","Sobic.001G068700","C5WY96","PTHR10994"
"Sb01g006300","Sb01g006300","Sobic.001G069700","Sobic.001G069700","C5WZ24","PTHR12863"
"Sb01g006360","Sb01g006360","Sobic.001G070300","Sobic.001G070300","C5WZ30","PTHR33287"
"Sb01g006490","Sb01g006490","Sobic.001G072000","Sobic.001G072000","C5WZ45","PTHR11632"
"Sb01g006530","Sb01g006530","Sobic.001G072600","Sobic.001G072600","C5WZ50","PTHR34282"
"Sb01g006650","Sb01g006650","Sobic.001G073700","Sobic.001G073700","C5WZ62","PTHR11588"
"Sb01g006700","Sb01g006700","Sobic.001G074100","Sobic.001G074100","C5WZ67","PTHR24115"
"Sb01g006810","Sb01g006810","Sobic.001G075400","Sobic.001G075400","C5WZ78","PTHR37241"
"Sb01g006890","Sb01g006890","Sobic.001G076300","Sobic.001G076300","C5WZ86","PTHR10891"
"Sb01g006930","Sb01g006930","Sobic.001G076700","Sobic.001G076700","C5WZ89","PTHR23054"
"Sb01g006980","Sb01g006980","Sobic.001G077200","Sobic.001G077200","C5WZ94","PTHR32370"
"Sb01g007180","Sb01g007180","Sobic.001G079600","Sobic.001G079600","C5X032","PTHR23091"
"Sb01g007450","Sb01g007450","Sobic.001G082700","Sobic.001G082700","C5X063","PTHR27003"
"Sb01g007460","Sb01g007460","Sobic.001G082800","Sobic.001G082800","C5X064","PTHR12705"
"Sb01g007470","Sb01g007470","Sobic.001G082900","Sobic.001G082900","C5X065","PTHR31558"
"Sb01g007510","Sb01g007510","Sobic.001G083300","null","C5X067","PTHR10971"
"Sb01g007530","Sb01g007530","Sobic.001G083500","Sobic.001G083500","C5X069","PTHR33021"
"Sb01g007550","Sb01g007550","Sobic.001G083800","Sobic.001G083800","C5X071","PTHR10217"
"Sb01g007560","Sb01g007560","Sobic.001G083900","Sobic.001G083900","null",""
"Sb01g007750","Sb01g007750","Sobic.001G086000","Sobic.001G086000","Q84KI5","PTHR31673"
"Sb01g007770","Sb01g007770","Sobic.001G086300","Sobic.001G086300","Q84KI3","PTHR19359"
"Sb01g007880","Sb01g007880","Sobic.001G087700","Sobic.001G087700","C5X0A7","PTHR22601"
"Sb01g007970","Sb01g007970","Sobic.001G088400","Sobic.001G088400","C5X0B7","PTHR24115"
"Sb01g008030","Sb01g008030","Sobic.001G089000","Sobic.001G089000","null",""
"Sb01g008290","Sb01g008290","Sobic.001G092000","Sobic.001G092000","C5X166",""
"Sb01g008360","Sb01g008360","Sobic.001G093000","Sobic.001G093000","C5X175","PTHR31642"
"Sb01g008480","Sb01g008480","Sobic.001G094800","Sobic.001G094800","C5X187","PTHR31734"
"Sb01g008810","Sb01g008810","Sobic.001G098600","Sobic.001G098600","C5X1C3","PTHR35127"
"Sb01g009100","Sb01g009100","Sobic.001G101900","Sobic.001G101900","C5WLX7","PTHR10334"
"Sb01g009130","Sb01g009130","Sobic.001G102300","Sobic.001G102300","C5WLY0","PTHR11850"
"Sb01g009200","Sb01g009200","Sobic.001G103000","Sobic.001G103000","C5WLY8","PTHR31042"
"Sb01g009270","Sb01g009270","Sobic.001G103800","null","C5WLZ6","PTHR11440"
"Sb01g009380","Sb01g009380","Sobic.001G105000","Sobic.001G105000","C5WM06","PTHR12565"
"Sb01g009440","Sb01g009440","Sobic.001G105800","Sobic.001G105800","C5WM15","PTHR31264"
"Sb01g009560","Sb01g009560","Sobic.001G107100","Sobic.001G107100","null",""
"Sb01g009570","Sb01g009570","Sobic.001G107200","Sobic.001G107200","C5WM27","PTHR11588"
"Sb01g009590","Sb01g009590","Sobic.001G107400","Sobic.001G107400","null",""
"Sb01g009650","Sb01g009650","Sobic.001G108100","Sobic.001G108100","C5WM35","PTHR33622"
"Sb01g009790","Sb01g009790","Sobic.001G109700","Sobic.001G109700","C5WMX0","PTHR10799"
"Sb01g009820","Sb01g009820","Sobic.001G110000","Sobic.001G110000","C5WMX3","PTHR23430"
"Sb01g009850","Sb01g009850","Sobic.001G110500","Sobic.001G110500","C5WMX7","PTHR17204"
"Sb01g009880","Sb01g009880","Sobic.001G111000","Sobic.001G111000","C5WMY2","PTHR11999"
"Sb01g009980","Sb01g009980","Sobic.001G112100","Sobic.001G112100","C5WMZ4","PTHR19321"
"Sb01g010020","Sb01g010020","Sobic.001G112500","Sobic.001G112500","C5WMZ9","PTHR31948"
"Sb01g010030","Sb01g010030","Sobic.001G112600","Sobic.001G112600","null",""
"Sb01g010100","Sb01g010100","Sobic.001G113700","Sobic.001G113700","C5WN08","PTHR10106"
"Sb01g010270","Sb01g010270","Sobic.001G116400","null","null",""
"Sb01g010320","Sb01g010320","Sobic.001G116900","Sobic.001G116900","C5WN31","PTHR31169"
"Sb01g010450","Sb01g010450","Sobic.001G118400","Sobic.001G118400","C5WN46","PTHR36004"
"Sb01g010480","Sb01g010480","Sobic.001G118800","Sobic.001G118800","C5WN49","PTHR15938"
"Sb01g010520","Sb01g010520","Sobic.001G119200","Sobic.001G119200","C5WN53","PTHR33021"
"Sb01g010610","Sb01g010610","Sobic.001G120100","Sobic.001G120100","null",""
"Sb01g010700","Sb01g010700","Sobic.001G121700","Sobic.001G121700","Q8SAA9","PTHR33155"
"Sb01g010840","Sb01g010840","Sobic.001G123300","Sobic.001G123300","null",""
"Sb01g011090","Sb01g011090","Sobic.001G126400","Sobic.001G126400","C5WNV3","PTHR24031"
"Sb01g011110","Sb01g011110","Sobic.001G126800","Sobic.001G126800","C5WNV5","PTHR22852"
"Sb01g011240","Sb01g011240","Sobic.001G128200","Sobic.001G128200","C5WNX0",""
"Sb01g011280","Sb01g011280","Sobic.001G128600","Sobic.001G128600","C5WNX4","PTHR33975"
"Sb01g011340","Sb01g011340","Sobic.001G129400","null","C5WNY1","PTHR37228"
"Sb01g011370","Sb01g011370","Sobic.001G129700","Sobic.001G129700","C5WNY4","PTHR31238"
"Sb01g011480","Sb01g011480","null","Sobic.001G131001","C5WPH6","PTHR19297"
"Sb01g011510","Sb01g011510","Sobic.001G131300","Sobic.001G131300","C5WPH9","PTHR18937"
"Sb01g011530","Sb01g011530","Sobic.001G131600","Sobic.001G131600","C5WPI1","PTHR22739"
"Sb01g011630","Sb01g011630","Sobic.001G132800","Sobic.001G132800","C5WPJ2","PTHR24349"
"Sb01g011820","Sb01g011820","Sobic.001G135200","Sobic.001G135200","C5WPL3","PTHR33962"
"Sb01g012020","Sb01g012020","Sobic.001G137600","Sobic.001G137600","C5WPN4","PTHR22904"
"Sb01g012050","Sb01g012050","Sobic.001G138000","Sobic.001G138000","C5WPN8","PTHR30557"
"Sb01g012150","Sb01g012150","Sobic.001G139300","Sobic.001G139300","C5WPP8","PTHR36885"
"Sb01g012170","Sb01g012170","Sobic.001G139800","Sobic.001G139800","C5WPQ0","PTHR31602"
"Sb01g012230","Sb01g012230","Sobic.001G140600","Sobic.001G140600","C5WPQ8","PTHR34775"
"Sb01g012250","Sb01g012250","Sobic.001G140800","Sobic.001G140800","C5WPR0","PTHR31945"
"Sb01g012380","Sb01g012380","Sobic.001G142200","Sobic.001G142200","C5WQA5","PTHR32227"
"Sb01g012490","Sb01g012490","Sobic.001G143400","Sobic.001G143400","C5WQB7","PTHR33492"
"Sb01g012670","Sb01g012670","Sobic.001G145200","Sobic.001G145200","C5WQD5","PTHR11200"
"Sb01g012710","Sb01g012710","Sobic.001G145700","Sobic.001G145700","C5WQE1","PTHR31048"
"Sb01g012740","Sb01g012740","Sobic.001G146000","Sobic.001G146000","C5WQE5","PTHR11588"
"Sb01g012800","Sb01g012800","Sobic.001G146900","Sobic.001G146900","C5WQF2","PTHR31218"
"Sb01g012930","Sb01g012930","Sobic.001G148600","Sobic.001G148600","C5WQG7","PTHR11527"
"Sb01g013090","Sb01g013090","Sobic.001G150800","Sobic.001G150800","C5WR22","PTHR31587"
"Sb01g013100","Sb01g013100","Sobic.001G151000","Sobic.001G151000","C5WR23","PTHR11785"
"Sb01g013120","Sb01g013120","Sobic.001G151200","Sobic.001G151200","C5WR24","PTHR10024"
"Sb01g013150","Sb01g013150","Sobic.001G151400","Sobic.001G151400","C5WR27","PTHR32266"
"Sb01g013160","Sb01g013160","Sobic.001G151500","Sobic.001G151500","C5WR28","PTHR12385"
"Sb01g013550","Sb01g013550","Sobic.001G155600","Sobic.001G155600","C5WR69","PTHR31692"
"Sb01g013560","Sb01g013560","Sobic.001G155700","Sobic.001G155700","C5WR70","PTHR31692"
"Sb01g013650","Sb01g013650","Sobic.001G156600","Sobic.001G156600","C5WR80","PTHR27007"
"Sb01g013740","Sb01g013740","Sobic.001G157700","Sobic.001G157700","C5WR89","PTHR32241"
"Sb01g013760","Sb01g013760","Sobic.001G157900","Sobic.001G157900","C5WR91","PTHR32241"
"Sb01g013770","Sb01g013770","Sobic.001G158000","Sobic.001G158000","C5WR92","PTHR33638"
"Sb01g013790","Sb01g013790","Sobic.001G158200","Sobic.001G158200","C5WR94","PTHR32241"
"Sb01g013843","Sb01g013843","Sobic.001G158900","Sobic.001G158900","C5WRA0","PTHR12565"
"Sb01g013910","Sb01g013910","Sobic.001G159600","Sobic.001G159600","C5WS29","PTHR24064"
"Sb01g013920","Sb01g013920","Sobic.001G159700","Sobic.001G159700","C5WS30","PTHR24064"
"Sb01g013950","Sb01g013950","Sobic.001G160000","Sobic.001G160000","C5WS33","PTHR24362"
"Sb01g014000","Sb01g014000","Sobic.001G160200","Sobic.001G160200","C5WS39","PTHR31351"
"Sb01g014060","Sb01g014060","Sobic.001G161000","Sobic.001G161000","C5WS47","PTHR32378"
"Sb01g014070","Sb01g014070","Sobic.001G161100","Sobic.001G161100","C5WS48","PTHR24015"
"Sb01g014170","Sb01g014170","Sobic.001G162000","Sobic.001G162000","C5WS57","PTHR21100"
"Sb01g014190","Sb01g014190","Sobic.001G162200","Sobic.001G162200","C5WS59","PTHR31153"
"Sb01g014230","Sb01g014230","Sobic.001G162700","Sobic.001G162700","C5WS65","PTHR11200"
"Sb01g014240","Sb01g014240","Sobic.001G162800","Sobic.001G162800","C5WS66","PTHR35999"
"Sb01g014540","Sb01g014540","Sobic.001G166300","Sobic.001G166300","C5WSA4","PTHR10209"
"Sb01g014850","Sb01g014850","Sobic.001G169800","null","C5WT59","PTHR10177"
"Sb01g014940","Sb01g014940","Sobic.001G170800","Sobic.001G170800","C5WT70","PTHR36325"
"Sb01g015000","Sb01g015000","Sobic.001G171900","Sobic.001G171900","C5WT78","PTHR23344"
"Sb01g015010","Sb01g015010","Sobic.001G172000","Sobic.001G172000","C5WT79","PTHR37251"
"Sb01g015120","Sb01g015120","Sobic.001G173600","Sobic.001G173600","C5WT93","PTHR22763"
"Sb01g015190","Sb01g015190","Sobic.001G174700","Sobic.001G174700","C5WTA1","PTHR10188"
"Sb01g015220","Sb01g015220","Sobic.001G175100","Sobic.001G175100","C5WTA5","PTHR13468"
"Sb01g015490","Sb01g015490","Sobic.001G177900","Sobic.001G177900","C5WTD1","PTHR24115"
"Sb01g015510","Sb01g015510","Sobic.001G178100","Sobic.001G178100","C5WU54","PTHR20854"
"Sb01g015620","Sb01g015620","Sobic.001G179400","Sobic.001G179400","C5WU65","PTHR31062"
"Sb01g015890","Sb01g015890","Sobic.001G182600","Sobic.001G182600","C5WU99",""
"Sb01g015910","Sb01g015910","Sobic.001G183000","Sobic.001G183000","C5WUA3","PTHR22939"
"Sb01g016120","Sb01g016120","Sobic.001G185600","Sobic.001G185600","C5WUC6","PTHR11206"
"Sb01g016450","Sb01g016450","Sobic.001G187300","Sobic.001G187300","C5WUE3","PTHR31970"
"Sb01g016490","Sb01g016490","Sobic.001G187700","Sobic.001G187700","C5WV74","PTHR35131"
"Sb01g016600","Sb01g016600","Sobic.001G189000","Sobic.001G189000","C5WV85","PTHR31235"
"Sb01g016630","Sb01g016630","Sobic.001G189300","Sobic.001G189300","C5WV88","PTHR24096"
"Sb01g016650","Sb01g016650","Sobic.001G189500","Sobic.001G189500","C5WV90","PTHR13878"
"Sb01g016760","Sb01g016760","Sobic.001G190500","Sobic.001G190500","C5WVA2","PTHR21495"
"Sb01g016775","Sb01g016775","Sobic.001G190900","Sobic.001G190900","C5WVA5","PTHR19241"
"Sb01g016820","Sb01g016820","Sobic.001G191300","Sobic.001G191300","C5WVA9","PTHR10361"
"Sb01g017120","Sb01g017120","Sobic.001G194600","Sobic.001G194600","C5WVE4","PTHR21654"
"Sb01g017150","Sb01g017150","Sobic.001G195000","Sobic.001G195000","C5WVE7","PTHR27003"
"Sb01g017230","Sb01g017230","Sobic.001G195800","Sobic.001G195800","C5WW78","PTHR19139"
"Sb01g017240","Sb01g017240","Sobic.001G196000","Sobic.001G196000","null",""
"Sb01g017300","Sb01g017300","Sobic.001G196600","Sobic.001G196600","C5WW85","PTHR11010"
"Sb01g017430","Sb01g017430","Sobic.001G197400","Sobic.001G197400","C5WW94","PTHR11937"
"Sb01g017440","Sb01g017440","Sobic.001G198000","Sobic.001G198000","C5WWA2","PTHR34283"
"Sb01g017510","Sb01g017510","Sobic.001G198700","Sobic.001G198700","C5WWB0","PTHR31080"
"Sb01g018000","Sb01g018000","Sobic.001G203700","Sobic.001G203700","C5WWG4","PTHR23213"
"Sb01g018080","Sb01g018080","Sobic.001G204700","Sobic.001G204700","C5WX92","PTHR36773"
"Sb01g018110","Sb01g018110","Sobic.001G205000","Sobic.001G205000","C5WX96","PTHR10623"
"Sb01g018140","Sb01g018140","Sobic.001G205300","Sobic.001G205350","C5WX99","PTHR10992"
"Sb01g018390","Sb01g018390","Sobic.001G207800","Sobic.001G207800","C5WXC6","PTHR22911"
"Sb01g018400","Sb01g018400","Sobic.001G208100","Sobic.001G208100","C5WXC7","PTHR11452"
"Sb01g018480","Sb01g018480","Sobic.001G209200","Sobic.001G209200","C5WXD6","PTHR33321"
"Sb01g018490","Sb01g018490","Sobic.001G209300","Sobic.001G209300","C5WXD7","PTHR33321"
"Sb01g018700","Sb01g018700","Sobic.001G211500","Sobic.001G211500","C5WXG6","PTHR10459"
"Sb01g018855","Sb01g018855","Sobic.001G213300","Sobic.001G213300","C5WYA2","PTHR24296"
"Sb01g019120","Sb01g019120","Sobic.001G217200","Sobic.001G217200","C5WYD4","PTHR24326"
"Sb01g019170","Sb01g019170","Sobic.001G217700","Sobic.001G217700","C5WYD9","PTHR31223"
"Sb01g019480","Sb01g019480","Sobic.001G221400","Sobic.001G221400","C5WYH7","PTHR10668"
"Sb01g019590","Sb01g019590","Sobic.001G222700","Sobic.001G222700","C5WYI8","PTHR11863"
"Sb01g019720","Sb01g019720","Sobic.001G224300","udp-forming]","C5WZC2","PTHR13301"
"Sb01g019960","Sb01g019960","Sobic.001G227700","Sobic.001G227700","C5WZE7",""
"Sb01g020150","Sb01g020150","Sobic.001G230100","Sobic.001G230100","C5WZG9","PTHR18919"
"Sb01g020170","Sb01g020170","Sobic.001G230300","Sobic.001G230300","C5WZH1","PTHR34373"
"Sb01g020280","Sb01g020280","Sobic.001G231400","Sobic.001G231400","C5WZI4","PTHR24322"
"Sb01g020340","Sb01g020340","Sobic.001G232000","Sobic.001G232000","C5WZJ0","PTHR33548"
"Sb01g021140","Sb01g021140","Sobic.001G238900","Sobic.001G238900","C5X0J1","PTHR34049"
"Sb01g021170","Sb01g021170","Sobic.001G239200","Sobic.001G239200","C5X0J4","PTHR11527"
"Sb01g021180","Sb01g021180","Sobic.001G239400","Sobic.001G239400","C5X0J5","PTHR11527"
"Sb01g021240","Sb01g021240","Sobic.001G239900","Sobic.001G239900","C5X0K3","PTHR11785"
"Sb01g021270","Sb01g021270","Sobic.001G240300","Sobic.001G240300","C5X0K6","PTHR12266"
"Sb01g021290","Sb01g021290","Sobic.001G240500","Sobic.001G240500","null",""
"Sb01g021300","Sb01g021300","Sobic.001G240800","Sobic.001G240800","C5X1D1","PTHR27001"
"Sb01g021470","Sb01g021470","Sobic.001G242800","Sobic.001G242800","C5X1F2","PTHR11732"
"Sb01g021660","Sb01g021660","Sobic.001G244400","Sobic.001G244400","C5X1H6","PTHR32295"
"Sb01g021680","Sb01g021680","Sobic.001G244600","Sobic.001G244600","C5X1H8","PTHR32258"
"Sb01g021700","Sb01g021700","Sobic.001G244900","Sobic.001G244900","C5X1I0","PTHR11200"
"Sb01g021730","Sb01g021730","Sobic.001G245300","Sobic.001G245300","C5X1I3","PTHR33059"
"Sb01g021740","Sb01g021740","Sobic.001G245800","Sobic.001G245800","C5X1I4","PTHR33108"
"Sb01g021920","Sb01g021920","Sobic.001G247900","Sobic.001G247900","C5X1L1",""
"Sb01g022110","Sb01g022110","Sobic.001G250100","Sobic.001G250100","C5WM52","PTHR31048"
"Sb01g022140","Sb01g022140","Sobic.001G250200","Sobic.001G250200","C5WM55","PTHR15486"
"Sb01g022370","Sb01g022370","Sobic.001G253300","Sobic.001G253300","C5WM79","PTHR13697"
"Sb01g022420","Sb01g022420","Sobic.001G253900","Sobic.001G253900","C5WM88","PTHR24326"
"Sb01g023070","Sb01g023070","Sobic.001G256900","Sobic.001G256900","C5WMD0","PTHR24089"
"Sb01g023190","Sb01g023190","Sobic.001G258100","Sobic.001G258100","C5WN62","PTHR10795"
"Sb01g024390","Sb01g024390","Sobic.001G261600","Sobic.001G261600","C5WN99","PTHR10551"
"Sb01g024673","Sb01g024673","Sobic.001G262500","Sobic.001G262500","C5WNA8","PTHR31662"
"Sb01g025310","Sb01g025310","Sobic.001G263500","Sobic.001G263500","C5WNC6","PTHR32227"
"Sb01g025570","Sb01g025570","Sobic.001G263900","Sobic.001G263900","C5WND5","PTHR11695"
"Sb01g025580","Sb01g025580","Sobic.001G264000","Sobic.001G264000","C5WND7","PTHR11695"
"Sb01g025600","Sb01g025600","Sobic.001G264300","Sobic.001G264300","C5WNE0","PTHR11527"
"Sb01g025610","Sb01g025610","Sobic.001G264400","Sobic.001G264400","C5WNE1","PTHR11527"
"Sb01g025880","Sb01g025880","Sobic.001G265300","Sobic.001G265300","C5WP02","PTHR31155"
"Sb01g025910","Sb01g025910","Sobic.001G265500","Sobic.001G265500","C5WP06","PTHR11895"
"Sb01g025950","Sb01g025950","Sobic.001G265700","Sobic.001G265700","C5WP12","PTHR27000"
"Sb01g025960","Sb01g025960","Sobic.001G265800","Sobic.001G265800","C5WP13",""
"Sb01g026180","Sb01g026180","Sobic.001G266200","Sobic.001G266200","C5WP19","PTHR33935"
"Sb01g026240","Sb01g026240","Sobic.001G267100","Sobic.001G267100","C5WP27","PTHR22950"
"Sb01g026300","Sb01g026300","Sobic.001G267800","Sobic.001G267800","C5WP35","PTHR31048"
"Sb01g026510","Sb01g026510","Sobic.001G269900","Sobic.001G269900","C5WP67",""
"Sb01g026670","Sb01g026670","Sobic.001G271600","Sobic.001G271600","C5WPS2","PTHR31642"
"Sb01g026690","Sb01g026690","Sobic.001G272600","Sobic.001G272600","C5WPS8","PTHR23155"
"Sb01g026750","Sb01g026750","Sobic.001G273100","Sobic.001G273100","C5WPT4","PTHR11206"
"Sb01g026940","Sb01g026940","Sobic.001G274400","Sobic.001G274400","C5WPV7","PTHR27000"
"Sb01g027290","Sb01g027290","Sobic.001G276600","Sobic.001G276600","C5WPY3","PTHR11654"
"Sb01g027320","Sb01g027320","Sobic.001G276800","Sobic.001G276800","C5WPY6","PTHR11654"
"Sb01g027430","Sb01g027430","Sobic.001G278800","Sobic.001G278800","C5WQI4","PTHR24326"
"Sb01g027620","Sb01g027620","Sobic.001G280800","Sobic.001G280800","C5WQK9","PTHR11260"
"Sb01g027660","Sb01g027660","Sobic.001G281300","Sobic.001G281300","C5WQL4","PTHR10108"
"Sb01g027840","Sb01g027840","Sobic.001G283000","Sobic.001G283000","C5WQN5","PTHR30249"
"Sb01g027850","Sb01g027850","Sobic.001G283100","Sobic.001G283100","null",""
"Sb01g027880","Sb01g027880","Sobic.001G283400","Sobic.001G283400","C5WQN8","PTHR13301"
"Sb01g027980","Sb01g027980","Sobic.001G284900","Sobic.001G284900","C5WQP6","PTHR28039"
"Sb01g028460","Sb01g028460","Sobic.001G290500","Sobic.001G290500","C5WRD3","PTHR27001"
"Sb01g028810","Sb01g028810","Sobic.001G295000","Sobic.001G295000","C5WRH3","PTHR15615"
"Sb01g028820","Sb01g028820","Sobic.001G295100","Sobic.001G295100","C5WRH4","PTHR38519"
"Sb01g028850","Sb01g028850","Sobic.001G295400","Sobic.001G295400","C5WRH7","PTHR11909"
"Sb01g028870","Sb01g028870","Sobic.001G295600","Sobic.001G295600","C5WRH9",""
"Sb01g028930","Sb01g028930","Sobic.001G296300","Sobic.001G296300","C5WRI5","PTHR31190"
"Sb01g029110","Sb01g029110","Sobic.001G298800","Sobic.001G298800","C5WSD0","PTHR23054"
"Sb01g029230","Sb01g029230","Sobic.001G300400","Sobic.001G300400","C5WSE5","PTHR31692"
"Sb01g029250","Sb01g029250","Sobic.001G300500","Sobic.001G300500","C5WSE7","PTHR31692"
"Sb01g029260","Sb01g029260","Sobic.001G300700","Sobic.001G300700","C5WSE8","PTHR31692"
"Sb01g029270","Sb01g029270","Sobic.001G300800","Sobic.001G300800","C5WSF0","PTHR31692"
"Sb01g029280","Sb01g029280","Sobic.001G301000","Sobic.001G301000","C5WSF3","PTHR31692"
"Sb01g029310","Sb01g029310","Sobic.001G301300","Sobic.001G301300","C5WSF6","PTHR31692"
"Sb01g029330","Sb01g029330","Sobic.001G301500","Sobic.001G301500","C5WSF9","PTHR31692"
"Sb01g029340","Sb01g029340","Sobic.001G301600","Sobic.001G301600","C5WSG0","PTHR31692"
"Sb01g029370","Sb01g029370","Sobic.001G301900","Sobic.001G301900","C5WSG5","PTHR26374"
"Sb01g029610","Sb01g029610","Sobic.001G304100","Sobic.001G304100","C5WSJ4","PTHR31731"
"Sb01g029620","Sb01g029620","null","Sobic.001G304201","C5WSJ5","PTHR31731"
"Sb01g029650","Sb01g029650","Sobic.001G304500","Sobic.001G304500","C5WSJ8","PTHR31636"
"Sb01g029670","Sb01g029670","Sobic.001G304800","Sobic.001G304800","C5WSK0","PTHR31390"
"Sb01g029730","Sb01g029730","Sobic.001G305300","Sobic.001G305300","C5WSK6","PTHR33101"
"Sb01g029900","Sb01g029900","Sobic.001G306600","Sobic.001G306600","C5WTE5","PTHR34685"
"Sb01g030040","Sb01g030040","Sobic.001G308100","Sobic.001G308100","C5WTG3","PTHR14155"
"Sb01g030090","Sb01g030090","Sobic.001G308600","Sobic.001G308600","C5WTH1","PTHR33470"
"Sb01g030250","Sb01g030250","Sobic.001G310300","Sobic.001G310300","null",""
"Sb01g030410","Sb01g030410","Sobic.001G312700","Sobic.001G312700","C5WTL0","PTHR24015"
"Sb01g030530","Sb01g030530","Sobic.001G314000","Sobic.001G314000","C5WUE5","PTHR31235"
"Sb01g030560","Sb01g030560","Sobic.001G314300","Sobic.001G314300","C5WUE7","PTHR10209"
"Sb01g030640","Sb01g030640","Sobic.001G315200","Sobic.001G315200","C5WUF4","PTHR34576"
